Cheese_substitute,_mozzarella 0 -0.0215380766812
English_muffins,_raisin-cinnamon_(includes_apple-cinnamon) 0 -0.0214752662205
Pan_Dulce,_LA_RICURA,_Salpora_de_Arroz_con_Azucar,_cookie-like,_contains_wheat_flour_and_rice_flour 0 -0.0210821408676
KASHI,_TLC,_Oatmeal_Dark_Chocolate_Cookies 0 -0.02102040864
Pizza,_cheese_topping,_rising_crust,_frozen,_cooked 0 -0.0208857771305
Seeds,_breadfruit_seeds,_roasted 0 -0.0188266085533
Miso 0 -0.0185819775127
KELLOGG'S,_CINNABON,_Pancakes,_Original 0 -0.0182535429505
Tortilla,_includes_plain_and_from_mutton_sandwich_(Navajo) 0 -0.0181973401025
Pancakes_plain,_frozen,_ready-to-heat_(includes_buttermilk) 0 -0.0178870075034
KEEBLER,_Cinnamon_Toast_Grahams 0 -0.017151864749
Danish_pastry,_cinnamon,_enriched 0 -0.0170560046768
PIZZA_HUT_12"_Pepperoni_Pizza,_Pan_Crust 0 -0.0145267737863
Snacks,_granola_bar,_chewy,_reduced_sugar,_all_flavors 0 -0.0137067697412
Cereals,_QUAKER,_oatmeal,_REAL_MEDLEYS,_apple_walnut,_dry 0 -0.0131355409754
DOMINO'S_14"_Sausage_Pizza,_Crunchy_Thin_Crust 0 -0.0121345737948
PIZZA_HUT_14"_Sausage_Pizza,_THIN_'N_CRISPY_Crust 0 -0.00971094809093
Restaurant,_Latino,_empanadas,_beef,_prepared 0 -0.00940012260091
KELLOGG'S,_EGGO,_French_Toaster_Sticks,_Original 0 -0.00765850090568
English_muffins,_mixed-grain_(includes_granola) 0 -0.00753614328394
Restaurant,_family_style,_french_fries 0 -0.00729365449705
Tortillas,_ready-to-bake_or_-fry,_corn,_without_added_salt 0 -0.00538498587708
PIZZA_HUT_14"_Sausage_Pizza,_Pan_Crust 0 -0.00523455874207
Cookies,_chocolate_sandwich,_with_creme_filling,_special_dietary 0 -0.00422476173367
Rolls,_dinner,_oat_bran 0 -0.00403813884191
Pancakes,_plain,_frozen,_ready-to-heat,_microwave_(includes_buttermilk) 0 -0.00371547636116
McDONALD'S,_Hotcakes_and_Sausage 0 -0.00343283095445
PAPA_JOHN'S_14"_Cheese_Pizza,_Original_Crust 0 -0.003304405428
Candies,_sesame_crunch 0 -0.00260677851182
Snacks,_NUTRI-GRAIN_FRUIT_AND_NUT_BAR 0 0.000644893881542
Syrups,_table_blends,_pancake,_with_butter 0 0.000652829199368
Cereals_ready-to-eat,_BEAR_NAKED_Nut_Cluster_Crunch,_maple_pecan_walnut 0 0.000697847770375
Fast_Food,_Pizza_Chain,_14"_pizza,_sausage_topping,_thin_crust 0 0.00104700495361
DOMINO'S_14"_Pepperoni_Pizza,_Classic_Hand-Tossed_Crust 0 0.00261248057185
Pizza,_pepperoni_topping,_regular_crust,_frozen,_cooked 0 0.00301176380042
AUSTIN,_PB_&_J_Crackers,_sandwich-type 0 0.00390504172476
Pie_crust,_refrigerated,_regular,_baked 0 0.00435691004312
DENNY'S,_mozzarella_cheese_sticks 0 0.00501823273704
DOMINO'S_14"_Cheese_Pizza,_Crunchy_Thin_Crust 0 0.00754028995837
DOMINO'S_14"_Cheese_Pizza,_Ultimate_Deep_Dish_Crust 0 0.00779721656693
Tofu,_fried,_prepared_with_calcium_sulfate 0 0.00788460483866
English_muffins,_whole-wheat 0 0.009019963765
MORNINGSTAR_FARMS_Bacon,_Egg_&_Cheese_Biscuit,_frozen,_unprepared 0 0.00960457211379
DOMINO'S_14"_Sausage_Pizza,_Classic_Hand-Tossed_Crust 0 0.010048028295
Fast_Food,_Pizza_Chain,_14"_pizza,_sausage_topping,_regular_crust 0 0.0102432223302
Bread,_oat_bran 0 0.0107980757395
Doughnuts,_yeast-leavened,_with_jelly_filling 0 0.011369032484
APPLEBEE'S,_Double_Crunch_Shrimp 0 0.0124957044034
Pie,_fried_pies,_fruit 0 0.013929045568
Bread,_reduced-calorie,_white 0 0.013960386218
PILLSBURY,_Buttermilk_Biscuits,_Artificial_Flavor,_refrigerated_dough 0 0.0144216961
Fast_Food,_Pizza_Chain,_14"_pizza,_pepperoni_topping,_thin_crust 0 0.0148257056191
APPLEBEE'S,_french_fries 0 0.0153352994973
Cereals_ready-to-eat,_BEAR_NAKED_Nut_Cluster_Crunch,_honey_almond 0 0.0161686906558
Bagels,_plain,_unenriched,_without_calcium_propionate(includes_onion,_poppy,_sesame) 0 0.0169231469863
Pie,_fried_pies,_cherry 0 0.0175837307089
Pie,_fried_pies,_lemon 0 0.0181201297269
Bread,_reduced-calorie,_oat_bran 0 0.0182415840691
NABISCO,_NABISCO_GRAHAMS_Crackers 0 0.0188548732839
McDONALD'S,_Baked_Apple_Pie 0 0.0195195443233
KELLOGG'S,_EGGO,_French_Toaster_Sticks,_Cinnamon 0 0.0228168726014
Candies,_semisweet_chocolate,_made_with_butter 0 0.0237872700466
T.G.I._FRIDAY'S,_french_fries 0 0.0242958545649
Bagels,_plain,_unenriched,_with_calcium_propionate_(includes_onion,_poppy,_sesame) 0 0.0247998250378
KELLOGG'S,_EGGO,_NUTRI-GRAIN,_Waffles,_Low_Fat 0 0.0250851212934
Salad_dressing,_russian_dressing 0 0.0256666599283
Snacks,_trail_mix,_regular,_with_chocolate_chips,_salted_nuts_and_seeds 0 0.0264333078958
Fast_Food,_Pizza_Chain,_14"_pizza,_pepperoni_topping,_regular_crust 0 0.0266428447479
Cookies,_chocolate_chip,_prepared_from_recipe,_made_with_butter 0 0.0274062789783
Cookies,_gingersnaps 0 0.0277902476913
Fast_Food,_Pizza_Chain,_14"_pizza,_sausage_topping,_thick_crust 0 0.0299006630774
KASHI,_TLC,_Happy_Trail_Mix_Cookies 0 0.0304857287177
Fast_foods,_burrito,_with_fruit_(apple_or_cherry) 0 0.0311020653483
PIZZA_HUT_14"_Pepperoni_Pizza,_THIN_'N_CRISPY_Crust 0 0.0312741435656
Snacks,_KELLOGG,_KELLOGG'S_RICE_KRISPIES_TREATS_Squares 0 0.0315683096975
DOMINO'S_14"_Pepperoni_Pizza,_Ultimate_Deep_Dish_Crust 0 0.0332484063845
Plantains,_green,_fried 0 0.0336883906078
DOMINO'S_14"_Sausage_Pizza,_Ultimate_Deep_Dish_Crust 0 0.0339154887984
McDONALD'S,_Sausage_McGRIDDLES 0 0.0339469757275
Peanut_flour,_low_fat 0 0.0344934093658
Snacks,_granola_bar,_KASHI_GOLEAN,_crunchy,_mixed_flavors 0 0.0349842591111
Cereals_ready-to-eat,_GENERAL_MILLS,_OATMEAL_CRISP,_Hearty_Raisin 0 0.0351306525248
Fast_Food,_Pizza_Chain,_14"_pizza,_cheese_topping,_regular_crust 0 0.0352763344202
Cookies,_butter,_commercially_prepared,_unenriched 0 0.0363651069735
KEEBLER,_GRIPZ,_Chocolate_Chip_Grahams,_bite-size 0 0.0366721857473
Pastry,_Pastelitos_de_Guava_(guava_pastries) 0 0.0374042603773
Taquitos,_frozen,_chicken_and_cheese,_oven-heated 0 0.0399012609646
PIZZA_HUT_14"_Pepperoni_Pizza,_Hand-Tossed_Crust 0 0.0405073202044
KELLOGG'S,_EGGO,_Waffles,_Homestyle,_Low_Fat 0 0.0411140307532
KEEBLER,_Club_&_Cheddar_Sandwich_Crackers 0 0.0411478686985
Waffles,_buttermilk,_frozen,_ready-to-heat 0 0.0411874728855
Fast_foods,_griddle_cake_sandwich,_sausage 0 0.0412304499283
Fast_Food,_Pizza_Chain,_14"_pizza,_cheese_topping,_thick_crust 0 0.0413967692978
PIZZA_HUT_14"_Pepperoni_Pizza,_Pan_Crust 0 0.0424892760685
PILLSBURY,_Crusty_French_Loaf,_refrigerated_dough 0 0.0429335269402
AUSTIN,_Cheddar_Cheese_on_Wheat_Crackers,_sandwich-type 0 0.0434073406712
Fast_Food,_Pizza_Chain,_14"_pizza,_cheese_topping,_thin_crust 0 0.0436490487118
Snacks,_CLIF_BAR,_mixed_flavors 0 0.0436592921188
KELLOGG'S,_EGGO_Protein,_Waffles,_Homestyle 0 0.0452381923073
Fast_Food,_Pizza_Chain,_14"_pizza,_pepperoni_topping,_thick_crust 0 0.0452436716321
KEEBLER,_Cheese_on_Wheat_Sandwich_Crackers 0 0.0458132499475
AUSTIN,_Cheddar_Cheese_on_Wafer_Crackers,_sandwich-type 0 0.0462104165884
KEEBLER,_Cheese_&_Cheddar_Sandwich_Crackers 0 0.0462912913142
PIZZA_HUT_14"_Cheese_Pizza,_Hand-Tossed_Crust 0 0.0462940296808
Cookies,_molasses 0 0.0464945112334
Bread,_pita,_white,_unenriched 0 0.0480045246428
WENDY'S,_french_fries 0 0.0501898014969
Vermicelli,_made_from_soy 0 0.0504697501062
Snacks,_corn_cakes 0 0.0508185331537
AUSTIN,_Cheddar_Cheese_on_Cheese_Crackers,_sandwich-type 0 0.0509741588828
Muffins,_blueberry,_prepared_from_recipe,_made_with_low_fat_(2%)_milk 0 0.0512100679232
Waffle,_buttermilk,_frozen,_ready-to-heat,_microwaved 0 0.0512547252413
Cake,_snack_cakes,_not_chocolate,_with_icing_or_filling,_low-fat 0 0.0520566953799
Fast_foods,_miniature_cinnamon_rolls 0 0.0523327521813
KASHI,_TLC,_Oatmeal_Raisin_Flax_Cookies 0 0.0531936651197
Candies,_fudge,_chocolate_marshmallow,_with_nuts,_prepared-by-recipe 0 0.0539591528236
Cake,_angelfood,_commercially_prepared 0 0.0539671454933
Taquitos,_frozen,_beef_and_cheese,_oven-heated 0 0.0542064246149
Waffles,_plain,_prepared_from_recipe 0 0.0550763476732
Pie_crust,_refrigerated,_regular,_unbaked 0 0.0555735678972
PIZZA_HUT_14"_Cheese_Pizza,_Pan_Crust 0 0.0555752925446
Fast_foods,_biscuit,_with_ham 0 0.0562169626039
Cookies,_sugar_wafers_with_creme_filling,_special_dietary 0 0.0563203505796
Snacks,_granola_bars,_soft,_coated,_milk_chocolate_coating,_chocolate_chip 0 0.0566939265424
Bread,_cornbread,_prepared_from_recipe,_made_with_low_fat_(2%)_milk 0 0.0570981699309
Soybeans,_mature_seeds,_dry_roasted 0 0.0578593432647
Cereals_ready-to-eat,_QUAKER,_Natural_Granola_Apple_Cranberry_Almond 0 0.0580464739042
KEEBLER,_GRIPZ,_Cinnamon_Grahams,_bite-size 0 0.0580560774284
Frostings,_vanilla,_creamy,_dry_mix 0 0.0582978923347
Cookies,_chocolate_chip,_dry_mix 0 0.058419089413
Spices,_ginger,_ground 0 0.058671184953
Cereals_ready-to-eat,_CASCADIAN_FARM,_honey_nut_O's 0 0.0603426384891
Restaurant,_Latino,_bunuelos_(fried_yeast_bread) 0 0.061327253021
